"data","hour","type","site","value"
20140513,3,"O3_8h","镇江-职教中心","71"
20140513,3,"O3_8h_24h","镇江-职教中心","137"
20140513,3,"CO","镇江-职教中心","1.894"
20140513,3,"CO_24h","镇江-职教中心","1.478"
20140513,4,"AQI","镇江-职教中心","109"
20140513,4,"PM2.5","镇江-职教中心","72"
20140513,4,"PM2.5_24h","镇江-职教中心","53"
20140513,4,"PM10","镇江-职教中心","167"
20140513,4,"PM10_24h","镇江-职教中心","137"
20140513,4,"SO2","镇江-职教中心","43"
20140513,4,"SO2_24h","镇江-职教中心","41"
20140513,4,"NO2","镇江-职教中心","68"
20140513,4,"NO2_24h","镇江-职教中心","67"
20140513,4,"O3","镇江-职教中心","56"
20140513,4,"O3_24h","镇江-职教中心","156"
20140513,4,"O3_8h","镇江-职教中心","71"
20140513,4,"O3_8h_24h","镇江-职教中心","137"
20140513,4,"CO","镇江-职教中心","1.848"
20140513,4,"CO_24h","镇江-职教中心","1.484"
20140513,5,"AQI","镇江-职教中心","104"
20140513,5,"PM2.5","镇江-职教中心","78"
20140513,5,"PM2.5_24h","镇江-职教中心","53"
20140513,5,"PM10","镇江-职教中心","135"
20140513,5,"PM10_24h","镇江-职教中心","137"
20140513,5,"SO2","镇江-职教中心","44"
20140513,5,"SO2_24h","镇江-职教中心","42"
20140513,5,"NO2","镇江-职教中心","63"
20140513,5,"NO2_24h","镇江-职教中心","67"
20140513,5,"O3","镇江-职教中心","59"
20140513,5,"O3_24h","镇江-职教中心","156"
20140513,5,"O3_8h","镇江-职教中心","71"
20140513,5,"O3_8h_24h","镇江-职教中心","137"
20140513,5,"CO","镇江-职教中心","1.431"
20140513,5,"CO_24h","镇江-职教中心","1.469"
20140513,6,"AQI","镇江-职教中心","114"
20140513,6,"PM2.5","镇江-职教中心","86"
20140513,6,"PM2.5_24h","镇江-职教中心","54"
20140513,6,"PM10","镇江-职教中心","151"
20140513,6,"PM10_24h","镇江-职教中心","139"
20140513,6,"SO2","镇江-职教中心","43"
20140513,6,"SO2_24h","镇江-职教中心","43"
20140513,6,"NO2","镇江-职教中心","56"
20140513,6,"NO2_24h","镇江-职教中心","67"
20140513,6,"O3","镇江-职教中心","64"
20140513,6,"O3_24h","镇江-职教中心","156"
20140513,6,"O3_8h","镇江-职教中心","69"
20140513,6,"O3_8h_24h","镇江-职教中心","137"
20140513,6,"CO","镇江-职教中心","1.306"
20140513,6,"CO_24h","镇江-职教中心","1.457"
20140513,7,"AQI","镇江-职教中心","113"
20140513,7,"PM2.5","镇江-职教中心","85"
20140513,7,"PM2.5_24h","镇江-职教中心","54"
20140513,7,"PM10","镇江-职教中心","149"
20140513,7,"PM10_24h","镇江-职教中心","140"
20140513,7,"SO2","镇江-职教中心","45"
20140513,7,"SO2_24h","镇江-职教中心","44"
20140513,7,"NO2","镇江-职教中心","51"
20140513,7,"NO2_24h","镇江-职教中心","66"
20140513,7,"O3","镇江-职教中心","69"
20140513,7,"O3_24h","镇江-职教中心","156"
20140513,7,"O3_8h","镇江-职教中心","66"
20140513,7,"O3_8h_24h","镇江-职教中心","137"
20140513,7,"CO","镇江-职教中心","1.309"
20140513,7,"CO_24h","镇江-职教中心","1.447"
20140513,8,"AQI","镇江-职教中心","107"
20140513,8,"PM2.5","镇江-职教中心","80"
20140513,8,"PM2.5_24h","镇江-职教中心","54"
20140513,8,"PM10","镇江-职教中心","156"
20140513,8,"PM10_24h","镇江-职教中心","140"
20140513,8,"SO2","镇江-职教中心","56"
20140513,8,"SO2_24h","镇江-职教中心","44"
20140513,8,"NO2","镇江-职教中心","63"
20140513,8,"NO2_24h","镇江-职教中心","66"
20140513,8,"O3","镇江-职教中心","72"
20140513,8,"O3_24h","镇江-职教中心","156"
20140513,8,"O3_8h","镇江-职教中心","65"
20140513,8,"O3_8h_24h","镇江-职教中心","137"
20140513,8,"CO","镇江-职教中心","1.454"
20140513,8,"CO_24h","镇江-职教中心","1.441"
20140513,9,"AQI","镇江-职教中心","104"
20140513,9,"PM2.5","镇江-职教中心","78"
20140513,9,"PM2.5_24h","镇江-职教中心","54"
20140513,9,"PM10","镇江-职教中心","129"
20140513,9,"PM10_24h","镇江-职教中心","139"
20140513,9,"SO2","镇江-职教中心","48"
20140513,9,"SO2_24h","镇江-职教中心","43"
20140513,9,"NO2","镇江-职教中心","41"
20140513,9,"NO2_24h","镇江-职教中心","65"
20140513,9,"O3","镇江-职教中心","107"
20140513,9,"O3_24h","镇江-职教中心","156"
20140513,9,"O3_8h","镇江-职教中心","69"
20140513,9,"O3_8h_24h","镇江-职教中心","137"
20140513,9,"CO","镇江-职教中心","1.134"
20140513,9,"CO_24h","镇江-职教中心","1.412"
20140513,10,"AQI","镇江-职教中心","98"
20140513,10,"PM2.5","镇江-职教中心","73"
20140513,10,"PM2.5_24h","镇江-职教中心","54"
20140513,10,"PM10","镇江-职教中心","82"
20140513,10,"PM10_24h","镇江-职教中心","138"
20140513,10,"SO2","镇江-职教中心","31"
20140513,10,"SO2_24h","镇江-职教中心","42"
20140513,10,"NO2","镇江-职教中心","37"
20140513,10,"NO2_24h","镇江-职教中心","64"
20140513,10,"O3","镇江-职教中心","130"
20140513,10,"O3_24h","镇江-职教中心","156"
20140513,10,"O3_8h","镇江-职教中心","77"
20140513,10,"O3_8h_24h","镇江-职教中心","137"
20140513,10,"CO","镇江-职教中心","1.117"
20140513,10,"CO_24h","镇江-职教中心","1.384"
20140513,11,"AQI","镇江-职教中心","89"
20140513,11,"PM2.5","镇江-职教中心","66"
20140513,11,"PM2.5_24h","镇江-职教中心","54"
20140513,11,"PM10","镇江-职教中心","113"
20140513,11,"PM10_24h","镇江-职教中心","138"
20140513,11,"SO2","镇江-职教中心","23"
20140513,11,"SO2_24h","镇江-职教中心","40"
20140513,11,"NO2","镇江-职教中心","27"
20140513,11,"NO2_24h","镇江-职教中心","63"
20140513,11,"O3","镇江-职教中心","138"
20140513,11,"O3_24h","镇江-职教中心","156"
20140513,11,"O3_8h","镇江-职教中心","87"
20140513,11,"O3_8h_24h","镇江-职教中心","137"
20140513,11,"CO","镇江-职教中心","0.911"
20140513,11,"CO_24h","镇江-职教中心","1.371"
20140513,12,"AQI","镇江-职教中心","92"
20140513,12,"PM2.5","镇江-职教中心","51"
20140513,12,"PM2.5_24h","镇江-职教中心","54"
20140513,12,"PM10","镇江-职教中心","133"
20140513,12,"PM10_24h","镇江-职教中心","141"
20140513,12,"SO2","镇江-职教中心","20"
20140513,12,"SO2_24h","镇江-职教中心","39"
20140513,12,"NO2","镇江-职教中心","26"
20140513,12,"NO2_24h","镇江-职教中心","63"
20140513,12,"O3","镇江-职教中心","148"
20140513,12,"O3_24h","镇江-职教中心","156"
20140513,12,"O3_8h","镇江-职教中心","98"
20140513,12,"O3_8h_24h","镇江-职教中心","137"
20140513,12,"CO","镇江-职教中心","1.192"
20140513,12,"CO_24h","镇江-职教中心","1.377"
20140513,13,"AQI","镇江-职教中心","59"
20140513,13,"PM2.5","镇江-职教中心","42"
20140513,13,"PM2.5_24h","镇江-职教中心","54"
20140513,13,"PM10","镇江-职教中心","59"
20140513,13,"PM10_24h","镇江-职教中心","140"
20140513,13,"SO2","镇江-职教中心","19"
20140513,13,"SO2_24h","镇江-职教中心","38"
20140513,13,"NO2","镇江-职教中心","24"
20140513,13,"NO2_24h","镇江-职教中心","62"
20140513,13,"O3","镇江-职教中心","156"
20140513,13,"O3_24h","镇江-职教中心","156"
20140513,13,"O3_8h","镇江-职教中心","111"
20140513,13,"O3_8h_24h","镇江-职教中心","137"
20140513,13,"CO","镇江-职教中心","1.545"
20140513,13,"CO_24h","镇江-职教中心","1.401"
20140513,14,"AQI","镇江-职教中心","86"
20140513,14,"PM2.5","镇江-职教中心","25"
20140513,14,"PM2.5_24h","镇江-职教中心","54"
20140513,14,"PM10","镇江-职教中心","121"
20140513,14,"PM10_24h","镇江-职教中心","137"
20140513,14,"SO2","镇江-职教中心","18"
20140513,14,"SO2_24h","镇江-职教中心","37"
20140513,14,"NO2","镇江-职教中心","23"
20140513,14,"NO2_24h","镇江-职教中心","61"
20140513,14,"O3","镇江-职教中心","161"
20140513,14,"O3_24h","镇江-职教中心","161"
20140513,14,"O3_8h","镇江-职教中心","123"
20140513,14,"O3_8h_24h","镇江-职教中心","137"
20140513,14,"CO","镇江-职教中心","1.152"
20140513,14,"CO_24h","镇江-职教中心","1.39"
20140513,15,"AQI","镇江-职教中心","92"
20140513,15,"PM2.5","镇江-职教中心","25"
20140513,15,"PM2.5_24h","镇江-职教中心","54"
20140513,15,"PM10","镇江-职教中心","134"
20140513,15,"PM10_24h","镇江-职教中心","137"
20140513,15,"SO2","镇江-职教中心","23"
20140513,15,"SO2_24h","镇江-职教中心","36"
20140513,15,"NO2","镇江-职教中心","29"
20140513,15,"NO2_24h","镇江-职教中心","60"
20140513,15,"O3","镇江-职教中心","166"
20140513,15,"O3_24h","镇江-职教中心","166"
20140513,15,"O3_8h","镇江-职教中心","135"
20140513,15,"O3_8h_24h","镇江-职教中心","137"
20140513,15,"CO","镇江-职教中心","0.962"
20140513,15,"CO_24h","镇江-职教中心","1.375"
20140513,17,"AQI","镇江-职教中心","86"
20140513,17,"PM2.5","镇江-职教中心","24"
20140513,17,"PM2.5_24h","镇江-职教中心","53"
20140513,17,"PM10","镇江-职教中心","122"
20140513,17,"PM10_24h","镇江-职教中心","139"
20140513,17,"SO2","镇江-职教中心","20"
20140513,17,"SO2_24h","镇江-职教中心","34"
20140513,17,"NO2","镇江-职教中心","34"
20140513,17,"NO2_24h","镇江-职教中心","57"
20140513,17,"O3","镇江-职教中心","132"
20140513,17,"O3_24h","镇江-职教中心","166"
20140513,17,"O3_8h","镇江-职教中心","147"
20140513,17,"O3_8h_24h","镇江-职教中心","147"
20140513,17,"CO","镇江-职教中心","0.617"
20140513,17,"CO_24h","镇江-职教中心","1.323"
20140513,18,"AQI","镇江-职教中心","84"
20140513,18,"PM2.5","镇江-职教中心","17"
20140513,18,"PM2.5_24h","镇江-职教中心","52"
20140513,18,"PM10","镇江-职教中心","118"
20140513,18,"PM10_24h","镇江-职教中心","137"
20140513,18,"SO2","镇江-职教中心","23"
20140513,18,"SO2_24h","镇江-职教中心","33"
20140513,18,"NO2","镇江-职教中心","37"
20140513,18,"NO2_24h","镇江-职教中心","56"
20140513,18,"O3","镇江-职教中心","126"
20140513,18,"O3_24h","镇江-职教中心","166"
20140513,18,"O3_8h","镇江-职教中心","147"
20140513,18,"O3_8h_24h","镇江-职教中心","147"
20140513,18,"CO","镇江-职教中心","0.832"
20140513,18,"CO_24h","镇江-职教中心","1.309"
20140513,19,"AQI","镇江-职教中心","68"
20140513,19,"PM2.5","镇江-职教中心","16"
20140513,19,"PM2.5_24h","镇江-职教中心","52"
20140513,19,"PM10","镇江-职教中心","86"
20140513,19,"PM10_24h","镇江-职教中心","135"
20140513,19,"SO2","镇江-职教中心","18"
20140513,19,"SO2_24h","镇江-职教中心","32"
20140513,19,"NO2","镇江-职教中心","40"
20140513,19,"NO2_24h","镇江-职教中心","54"
20140513,19,"O3","镇江-职教中心","109"
20140513,19,"O3_24h","镇江-职教中心","166"
20140513,19,"O3_8h","镇江-职教中心","143"
20140513,19,"O3_8h_24h","镇江-职教中心","147"
20140513,19,"CO","镇江-职教中心","0.523"
20140513,19,"CO_24h","镇江-职教中心","1.277"
20140513,20,"AQI","镇江-职教中心","56"
20140513,20,"PM2.5","镇江-职教中心","18"
20140513,20,"PM2.5_24h","镇江-职教中心","51"
20140513,20,"PM10","镇江-职教中心","62"
20140513,20,"PM10_24h","镇江-职教中心","127"
20140513,20,"SO2","镇江-职教中心","17"
20140513,20,"SO2_24h","镇江-职教中心","31"
20140513,20,"NO2","镇江-职教中心","46"
20140513,20,"NO2_24h","镇江-职教中心","49"
20140513,20,"O3","镇江-职教中心","100"
20140513,20,"O3_24h","镇江-职教中心","166"
20140513,20,"O3_8h","镇江-职教中心","137"
20140513,20,"O3_8h_24h","镇江-职教中心","147"
20140513,20,"CO","镇江-职教中心","0.404"
20140513,20,"CO_24h","镇江-职教中心","1.233"
20140513,21,"AQI","镇江-职教中心","83"
20140513,21,"PM2.5","镇江-职教中心","27"
20140513,21,"PM2.5_24h","镇江-职教中心","50"
20140513,21,"PM10","镇江-职教中心","115"
20140513,21,"PM10_24h","镇江-职教中心","123"
20140513,21,"SO2","镇江-职教中心","22"
20140513,21,"SO2_24h","镇江-职教中心","30"
20140513,21,"NO2","镇江-职教中心","50"
20140513,21,"NO2_24h","镇江-职教中心","47"
20140513,21,"O3","镇江-职教中心","99"
20140513,21,"O3_24h","镇江-职教中心","166"
20140513,21,"O3_8h","镇江-职教中心","130"
20140513,21,"O3_8h_24h","镇江-职教中心","147"
20140513,21,"CO","镇江-职教中心","0.727"
20140513,21,"CO_24h","镇江-职教中心","1.199"
20140513,22,"AQI","镇江-职教中心","77"
20140513,22,"PM2.5","镇江-职教中心","34"
20140513,22,"PM2.5_24h","镇江-职教中心","49"
20140513,22,"PM10","镇江-职教中心","104"
20140513,22,"PM10_24h","镇江-职教中心","122"
20140513,22,"SO2","镇江-职教中心","23"
20140513,22,"SO2_24h","镇江-职教中心","30"
20140513,22,"NO2","镇江-职教中心","52"
20140513,22,"NO2_24h","镇江-职教中心","46"
20140513,22,"O3","镇江-职教中心","92"
20140513,22,"O3_24h","镇江-职教中心","166"
20140513,22,"O3_8h","镇江-职教中心","121"
20140513,22,"O3_8h_24h","镇江-职教中心","147"
20140513,22,"CO","镇江-职教中心","1.16"
20140513,22,"CO_24h","镇江-职教中心","1.189"
20140513,23,"AQI","镇江-职教中心","90"
20140513,23,"PM2.5","镇江-职教中心","43"
20140513,23,"PM2.5_24h","镇江-职教中心","49"
20140513,23,"PM10","镇江-职教中心","129"
20140513,23,"PM10_24h","镇江-职教中心","124"
20140513,23,"SO2","镇江-职教中心","24"
20140513,23,"SO2_24h","镇江-职教中心","30"
20140513,23,"NO2","镇江-职教中心","56"
20140513,23,"NO2_24h","镇江-职教中心","46"
20140513,23,"O3","镇江-职教中心","85"
20140513,23,"O3_24h","镇江-职教中心","166"
20140513,23,"O3_8h","镇江-职教中心","111"
20140513,23,"O3_8h_24h","镇江-职教中心","147"
20140513,23,"CO","镇江-职教中心","1.24"
20140513,23,"CO_24h","镇江-职教中心","1.185"
20140513,0,"AQI","镇江-丹徒区监测站","75"
20140513,0,"PM2.5","镇江-丹徒区监测站","55"
20140513,0,"PM2.5_24h","镇江-丹徒区监测站","56"
20140513,0,"PM10","镇江-丹徒区监测站","80"
20140513,0,"PM10_24h","镇江-丹徒区监测站","129"
20140513,0,"SO2","镇江-丹徒区监测站","34"
20140513,0,"SO2_24h","镇江-丹徒区监测站","26"
20140513,0,"NO2","镇江-丹徒区监测站","36"
20140513,0,"NO2_24h","镇江-丹徒区监测站","36"
20140513,0,"O3","镇江-丹徒区监测站","49"
20140513,0,"O3_24h","镇江-丹徒区监测站","147"
20140513,0,"O3_8h","镇江-丹徒区监测站","85"
20140513,0,"O3_8h_24h","镇江-丹徒区监测站","125"
20140513,0,"CO","镇江-丹徒区监测站","0.951"
20140513,0,"CO_24h","镇江-丹徒区监测站","1.144"
20140513,1,"AQI","镇江-丹徒区监测站","77"
20140513,1,"PM2.5","镇江-丹徒区监测站","52"
20140513,1,"PM2.5_24h","镇江-丹徒区监测站","56"
20140513,1,"PM10","镇江-丹徒区监测站","103"
20140513,1,"PM10_24h","镇江-丹徒区监测站","128"
20140513,1,"SO2","镇江-丹徒区监测站","37"
20140513,1,"SO2_24h","镇江-丹徒区监测站","27"
20140513,1,"NO2","镇江-丹徒区监测站","35"
20140513,1,"NO2_24h","镇江-丹徒区监测站","36"
20140513,1,"O3","镇江-丹徒区监测站","55"
20140513,1,"O3_24h","镇江-丹徒区监测站","147"
20140513,1,"O3_8h","镇江-丹徒区监测站","74"
20140513,1,"O3_8h_24h","镇江-丹徒区监测站","125"
20140513,1,"CO","镇江-丹徒区监测站","0.887"
20140513,1,"CO_24h","镇江-丹徒区监测站","1.142"
20140513,2,"AQI","镇江-丹徒区监测站","88"
20140513,2,"PM2.5","镇江-丹徒区监测站","46"
20140513,2,"PM2.5_24h","镇江-丹徒区监测站","56"
20140513,2,"PM10","镇江-丹徒区监测站","125"
20140513,2,"PM10_24h","镇江-丹徒区监测站","126"
20140513,2,"SO2","镇江-丹徒区监测站","31"
20140513,2,"SO2_24h","镇江-丹徒区监测站","28"
20140513,2,"NO2","镇江-丹徒区监测站","33"
20140513,2,"NO2_24h","镇江-丹徒区监测站","36"
20140513,2,"O3","镇江-丹徒区监测站","53"
20140513,2,"O3_24h","镇江-丹徒区监测站","147"
20140513,2,"O3_8h","镇江-丹徒区监测站","63"
20140513,2,"O3_8h_24h","镇江-丹徒区监测站","125"
20140513,2,"CO","镇江-丹徒区监测站","0.838"
20140513,2,"CO_24h","镇江-丹徒区监测站","1.138"
20140513,3,"AQI","镇江-丹徒区监测站","95"
20140513,3,"PM2.5","镇江-丹徒区监测站","45"
20140513,3,"PM2.5_24h","镇江-丹徒区监测站","56"
20140513,3,"PM10","镇江-丹徒区监测站","140"
20140513,3,"PM10_24h","镇江-丹徒区监测站","126"
20140513,3,"SO2","镇江-丹徒区监测站","28"
20140513,3,"SO2_24h","镇江-丹徒区监测站","29"
20140513,3,"NO2","镇江-丹徒区监测站","33"
20140513,3,"NO2_24h","镇江-丹徒区监测站","35"
20140513,3,"O3","镇江-丹徒区监测站","35"
20140513,3,"O3_24h","镇江-丹徒区监测站","147"
20140513,3,"O3_8h","镇江-丹徒区监测站","53"
20140513,3,"O3_8h_24h","镇江-丹徒区监测站","125"
20140513,3,"CO","镇江-丹徒区监测站","0.802"
20140513,3,"CO_24h","镇江-丹徒区监测站","1.131"
20140513,4,"AQI","镇江-丹徒区监测站","95"
20140513,4,"PM2.5","镇江-丹徒区监测站","46"
20140513,4,"PM2.5_24h","镇江-丹徒区监测站","55"
20140513,4,"PM10","镇江-丹徒区监测站","139"
20140513,4,"PM10_24h","镇江-丹徒区监测站","126"
20140513,4,"SO2","镇江-丹徒区监测站","33"
20140513,4,"SO2_24h","镇江-丹徒区监测站","30"
20140513,4,"NO2","镇江-丹徒区监测站","34"
20140513,4,"NO2_24h","镇江-丹徒区监测站","35"
20140513,4,"O3","镇江-丹徒区监测站","31"
20140513,4,"O3_24h","镇江-丹徒区监测站","147"
20140513,4,"O3_8h","镇江-丹徒区监测站","46"
20140513,4,"O3_8h_24h","镇江-丹徒区监测站","125"
20140513,4,"CO","镇江-丹徒区监测站","0.803"
20140513,4,"CO_24h","镇江-丹徒区监测站","1.122"
20140513,5,"AQI","镇江-丹徒区监测站","92"
